比較対象A_ID	比較対象B_ID	比較対象A_表層形	比較対象B_表層形	A-B	B-A
86543	86556	瞞着する	術中に陥る	0	0
86543	86559	瞞着する	一杯食う	0	0
86543	86561	瞞着する	してやられる	0	0
86544	86547	欺瞞する	はまる	0	0
86544	86550	欺瞞する	ぺてんに掛かる	0	0
86544	86553	欺瞞する	わなに掛かる	0	0
86544	86555	欺瞞する	引っ掛かる	0	0
86544	86556	欺瞞する	術中に陥る	0	0
86544	86559	欺瞞する	一杯食う	0	0
86544	86561	欺瞞する	してやられる	0	0
86545	86547	陥れる	はまる	0	0
86545	86550	陥れる	ぺてんに掛かる	0	0
86545	86553	陥れる	わなに掛かる	0	0
86545	86555	陥れる	引っ掛かる	0	0
86545	86556	陥れる	術中に陥る	0	0
86545	86559	陥れる	一杯食う	0	0
86545	86561	陥れる	してやられる	0	0
86546	86547	はめる	はまる	0	0
86546	86550	はめる	ぺてんに掛かる	0	0
86546	86553	はめる	わなに掛かる	0	0
86546	86555	はめる	引っ掛かる	0	0
86546	86556	はめる	術中に陥る	0	0
86546	86559	はめる	一杯食う	0	0
86546	86561	はめる	してやられる	0	0
86547	86549	はまる	ぺてんに掛ける	0	0
86547	86552	はまる	わなに掛ける	0	0
86547	86554	はまる	引っ掛ける	0	0
86547	86560	はまる	一杯食わす	0	0
86547	86565	はまる	担ぐ	0	0
86549	86550	ぺてんに掛ける	ぺてんに掛かる	0	0
86549	86553	ぺてんに掛ける	わなに掛かる	0	0
86549	86555	ぺてんに掛ける	引っ掛かる	0	0
86549	86556	ぺてんに掛ける	術中に陥る	0	0
86549	86559	ぺてんに掛ける	一杯食う	0	0
86549	86561	ぺてんに掛ける	してやられる	0	0
86550	86552	ぺてんに掛かる	わなに掛ける	0	0
86550	86554	ぺてんに掛かる	引っ掛ける	0	0
86550	86560	ぺてんに掛かる	一杯食わす	0	0
86550	86565	ぺてんに掛かる	担ぐ	0	0
86552	86553	わなに掛ける	わなに掛かる	0	0
86552	86555	わなに掛ける	引っ掛かる	0	0
86552	86556	わなに掛ける	術中に陥る	0	0
86552	86559	わなに掛ける	一杯食う	0	0
86552	86561	わなに掛ける	してやられる	0	0
86553	86554	わなに掛かる	引っ掛ける	0	0
86553	86560	わなに掛かる	一杯食わす	0	0
86553	86565	わなに掛かる	担ぐ	0	0
86554	86555	引っ掛ける	引っ掛かる	0	0
86554	86556	引っ掛ける	術中に陥る	0	0
86554	86559	引っ掛ける	一杯食う	0	0
86554	86561	引っ掛ける	してやられる	0	0
86555	86560	引っ掛かる	一杯食わす	0	0
86555	86565	引っ掛かる	担ぐ	0	0
86556	86560	術中に陥る	一杯食わす	0	0
86556	86565	術中に陥る	担ぐ	0	0
86559	86560	一杯食う	一杯食わす	0	0
86559	86565	一杯食う	担ぐ	0	0
86560	86561	一杯食わす	してやられる	0	0
86561	86565	してやられる	担ぐ	0	0
86563	86564	釣る	釣られる	0	0
86565	86567	担ぐ	乗る	0	0
86566	86567	乗せる	乗る	0	0
86569	86572	化かす	きつねにつままれる	0	0
86569	86573	化かす	きつねに化かされる	0	0
86570	86572	たぶらかす	きつねにつままれる	0	0
86570	86573	たぶらかす	きつねに化かされる	0	0
86593	86598	付け入る	鼻毛を読まれる	0	0
86594	86598	付け込む	鼻毛を読まれる	0	0
86595	86598	弱みに付け込む	鼻毛を読まれる	0	0
86596	86598	足もとを見る	鼻毛を読まれる	0	0
86597	86598	すきに乗ずる	鼻毛を読まれる	0	0
86598	86599	鼻毛を読まれる	しり毛を抜く	0	0
86613	86616	足を引っ張る	足をすくわれる	0	0
86615	86616	足をすくう	足をすくわれる	0	0
86617	86621	転嫁する	ぬれ衣を着る	0	0
86618	86621	なすり付ける	ぬれ衣を着る	0	0
86620	86621	ぬれ衣を着せる	ぬれ衣を着る	0	0
86621	86622	ぬれ衣を着る	罪をかぶせる	0	0
86646	86653	あざける	笑われる	0	0
86646	86654	あざける	一笑を買う	0	0
86646	86655	あざける	失笑を買う	0	0
86647	86653	あざけり笑う	笑われる	0	0
86647	86654	あざけり笑う	一笑を買う	0	0
86647	86655	あざけり笑う	失笑を買う	0	0
86648	86653	嘲笑する	笑われる	0	0
86648	86654	嘲笑する	一笑を買う	0	0
86648	86655	嘲笑する	失笑を買う	0	0
86649	86653	あざ笑う	笑われる	0	0
86649	86654	あざ笑う	一笑を買う	0	0
86649	86655	あざ笑う	失笑を買う	0	0
86650	86653	笑う	笑われる	0	0
86650	86654	笑う	一笑を買う	0	0
86650	86655	笑う	失笑を買う	0	0
86651	86653	嗤笑する	笑われる	0	0
86651	86654	嗤笑する	一笑を買う	0	0
86651	86655	嗤笑する	失笑を買う	0	0
86654	86656	一笑を買う	笑わせる	0	0
86655	86656	失笑を買う	笑わせる	0	0
86657	86660	侮る	軽蔑を買う	0	0
86658	86660	軽侮する	軽蔑を買う	0	0
86659	86660	軽蔑する	軽蔑を買う	0	0
86660	86661	軽蔑を買う	侮蔑する	0	0
86660	86662	軽蔑を買う	ばかにする	0	0
86660	86663	軽蔑を買う	見くびる	0	0
86660	86664	軽蔑を買う	虚仮にする	0	0
86660	86665	軽蔑を買う	人を食う	0	0
86689	86800	得る・得る	失う	0	0
86690	86800	得る	失う	2049	1106
86691	86800	得る	失う	2049	1106
86695	86804	取得する	喪失する	0	0
86696	86804	獲得する	喪失する	0	0
86724	86805	物にする	逸する	0	0
86731	86803	拾得する	遺失する	0	0
86767	86772	奪取する	奪還する	0	0
86767	86773	奪取する	奪回する	0	0
86772	86776	奪還する	略奪する	0	0
86772	86777	奪還する	奪略する	0	0
86773	86776	奪回する	略奪する	0	0
86773	86777	奪回する	奪略する	0	0
86812	86814	渡す	渡る	0	0
86817	86818	持つ	持たせる・持たす	0	0
86817	86819	持つ	持たせる	0	0
86817	86820	持つ	持たす	0	0
86824	86825	公有する	私有する	0	0
86824	86826	公有する	私する	0	0
86846	86847	専有する	共有する	0	0
86846	86849	専有する	分有する	0	0
86849	86851	分有する	独占する	0	0
86849	86857	分有する	我が物にする	0	0
86913	86914	入金する	出金する	0	0
86921	86922	増収する	減収する	0	0
86924	86925	黒字になる	赤字になる	0	0
86929	86931	払い込む	払い戻す	0	0
86929	86932	払い込む	割り戻す	0	0
86929	86933	払い込む	還付する	0	0
86936	86937	付けを回す	付けが回る	0	0
86959	86996	乱費する	節約する	0	0
86960	86996	濫費する	節約する	0	0
86961	86995	浪費する	倹約する	0	0
86961	86996	浪費する	節約する	0	0
86969	86970	穴が開く	穴を開ける	0	0
86981	86992	金を湯水のように使う	節する	0	0
86981	86993	金を湯水のように使う	けちる	0	0
86981	86994	金を湯水のように使う	けちけちする	0	0
86981	86995	金を湯水のように使う	倹約する	0	0
86981	86996	金を湯水のように使う	節約する	0	0
86981	86997	金を湯水のように使う	節倹する	0	0
86981	87000	金を湯水のように使う	財布のひもを締める	0	0
86981	87004	金を湯水のように使う	つめに火をともす	0	0
87012	87013	減資する	増資する	0	0
87019	87028	需要する	供給する	0	0
87043	87053	課税する	免税する	0	0
87044	87054	徴税する	納税する	0	0
87058	87061	完納する	半納する	0	0
87058	87062	完納する	分納する	0	0
87058	87072	完納する	滞納する	0	0
87059	87061	全納する	半納する	0	0
87059	87062	全納する	分納する	0	0
87059	87072	全納する	滞納する	0	0
87060	87061	皆納する	半納する	0	0
87060	87062	皆納する	分納する	0	0
87060	87072	皆納する	滞納する	0	0
87063	87064	前納する	後納する	0	0
87063	87073	前納する	延納する	0	0
87066	87067	即納する	追納する	0	0
87066	87072	即納する	滞納する	0	0
87066	87073	即納する	延納する	0	0
87070	87071	物納する	金納する	0	0
87076	87077	値を付ける	値が付く	0	0
87088	87089	値動きする	横ばいする	0	0
87091	87092	騰貴する	下落する	0	0
87091	87093	騰貴する	値崩れする	0	0
87094	87095	暴騰する	暴落する	0	0
87094	87101	暴騰する	惨落する	0	0
87094	87102	暴騰する	がた落ちする	0	0
87094	87103	暴騰する	崩落する	0	0
87096	87097	高騰する	低落する	0	0
87096	87102	高騰する	がた落ちする	0	0
87096	87103	高騰する	崩落する	0	0
87098	87099	急騰する	急落する	0	0
87098	87101	急騰する	惨落する	0	0
87098	87102	急騰する	がた落ちする	0	0
87098	87103	急騰する	崩落する	0	0
87100	87101	奔騰する	惨落する	0	0
87100	87102	奔騰する	がた落ちする	0	0
87100	87103	奔騰する	崩落する	0	0
87104	87105	漸騰する	漸落する	0	0
87106	87108	続騰する	続落する	0	0
87107	87108	続伸する	続落する	0	0
87111	87112	反騰する	反落する	0	0
87113	87114	底上げする	底割れする	0	0
87115	87116	値上げする	値下げする	0	0
87115	87117	値上げする	値引きする	0	0
87115	87118	値上げする	減価する	0	0
87119	87120	値上がりする	値下がりする	0	0
87124	87125	切り上げる	切り下げる	14	9
87126	87127	割引する	割り増しする	0	0
87128	87129	利上げする	利下げする	0	0
87136	87139	昇給する	減給する	0	0
87136	87140	昇給する	降給する	0	0
87137	87139	加増する	減給する	0	0
87137	87140	加増する	降給する	0	0
87141	87144	配当する	欠配する	0	0
87142	87143	増配する	減配する	0	0
87144	87145	欠配する	復配する	0	0
87146	87173	もうける	損する	6	1
87152	87173	得する	損する	454	156
87171	87178	黒字になる	赤字になる	0	0
87172	87179	元を取る	元が切れる	0	0
87194	87195	増収する	減収する	0	0
87196	87197	増益する	減益する	0	0
87210	87211	換物する	換金する	0	0
87213	87214	輸入する	輸出する	0	0
87215	87216	直輸出する	直輸入する	0	0
87218	87219	密輸入する	密輸出する	0	0
87220	87224	発注する	受注する	0	0
87231	87232	全納する	分納する	0	0
87234	87235	出荷する	入荷する	0	0
87238	87307	売る	買う	6815	6043
87240	87310	販売する	購買する	0	0
87240	87311	販売する	購入する	0	0
87244	87315	払い下げる	買い上げる	0	0
87245	87317	売り渡す	買い受ける	4	1
87254	87257	直売する	通信販売する	0	0
87255	87257	直販する	通信販売する	0	0
87263	87264	入札する	落札する	0	0
87265	87266	競り上げる	競り落とす	0	0
87267	87268	卸す	小売りする	0	0
87279	87300	売り急ぐ	売り惜しむ	0	0
87279	87331	売り急ぐ	買い急ぐ	3	3
87284	87297	売り切る	売り残す	0	0
87285	87298	売り切れる	売れ残る	10	8
87294	87297	売れる	売り残す	0	0
87294	87298	売れる	売れ残る	31	23
87294	87299	売れる	売り余す	0	0
87296	87297	売り上げる	売り残す	0	0
87296	87298	売り上げる	売れ残る	0	0
87296	87299	売り上げる	売り余す	0	0
87345	87489	譲り渡す	譲り受ける	18	1
87353	87475	やる	もらう	2810	2034
87354	87475	与える	もらう	541	558
87355	87475	くれる	もらう	0	0
87364	87457	授与する	受領する	0	0
87374	87451	授ける	受ける	0	0
87374	87476	授ける	授かる	11	4
87376	87399	下賜する	献上する	0	0
87377	87486	授賞する	受賞する	0	0
87380	87452	贈る	受け取る	170	32
87381	87485	贈与する	受贈する	0	0
87382	87485	寄贈する	受贈する	0	0
87442	87443	賄賂を使う	収賄する	0	0
87443	87444	収賄する	贈賄する	0	0
87452	87499	受け取る	差し出す	20	102
87511	87513	加配する	減配する	0	0
87512	87513	増配する	減配する	0	0
87566	87569	賃貸する	賃借する	0	0
87567	87570	賃貸しする	賃借りする	0	0
87572	87585	貸す	借りる	785	575
87573	87598	貸与する	借用する	0	0
87575	87590	貸し付ける	借り入れる	2	3
87577	87590	貸し出す	借り入れる	4	2
87578	87588	貸し下げる	借り上げる	0	0
87579	87592	貸し切る	借り切る	0	0
87581	87604	転貸する	転借する	0	0
87583	87605	又貸しする	又借りする	0	0
87584	87603	前貸しする	前借りする	0	0
87585	87624	借りる	返す	974	403
87611	87612	預ける	預かる	85	64
87611	87624	預ける	返す	26	20
87678	87694	盛る	疲弊する	0	0
87678	87698	盛る	衰える	1	2
87678	87699	盛る	衰微する	0	0
87678	87700	盛る	衰退する	0	0
87679	87694	盛んになる	疲弊する	0	0
87679	87698	盛んになる	衰える	0	0
87679	87699	盛んになる	衰微する	0	0
87679	87700	盛んになる	衰退する	0	0
87680	87694	興る	疲弊する	0	0
87680	87698	興る	衰える	4	0
87680	87699	興る	衰微する	0	0
87680	87700	興る	衰退する	0	0
87680	87701	興る	衰亡する	0	0
87681	87694	興す	疲弊する	0	0
87681	87698	興す	衰える	0	0
87681	87699	興す	衰微する	0	0
87681	87700	興す	衰退する	0	0
87681	87701	興す	衰亡する	0	0
87682	87694	興隆する	疲弊する	0	0
87682	87698	興隆する	衰える	0	0
87682	87699	興隆する	衰微する	0	0
87682	87700	興隆する	衰退する	0	0
87682	87701	興隆する	衰亡する	0	0
87683	87694	勃興する	疲弊する	0	0
87683	87698	勃興する	衰える	0	0
87683	87699	勃興する	衰微する	0	0
87683	87700	勃興する	衰退する	0	0
87683	87701	勃興する	衰亡する	0	0
87684	87694	繁栄する	疲弊する	0	0
87684	87698	繁栄する	衰える	0	0
87684	87699	繁栄する	衰微する	0	0
87684	87700	繁栄する	衰退する	0	0
87685	87694	繁盛する	疲弊する	0	0
87685	87698	繁盛する	衰える	0	0
87685	87699	繁盛する	衰微する	0	0
87685	87700	繁盛する	衰退する	0	0
87688	87695	華やぐ	寂れる	0	0
87688	87696	華やぐ	閑古鳥が鳴く	0	0
87688	87697	華やぐ	ぺんぺん草が生える	0	0
87689	87695	にぎわう	寂れる	0	0
87689	87696	にぎわう	閑古鳥が鳴く	0	0
87689	87697	にぎわう	ぺんぺん草が生える	0	0
87691	87695	にぎわす	寂れる	0	0
87691	87696	にぎわす	閑古鳥が鳴く	0	0
87691	87697	にぎわす	ぺんぺん草が生える	0	0
87692	87695	にぎわせる	寂れる	0	0
87692	87696	にぎわせる	閑古鳥が鳴く	0	0
87692	87697	にぎわせる	ぺんぺん草が生える	0	0
87693	87695	殷賑を極める	寂れる	0	0
87693	87696	殷賑を極める	閑古鳥が鳴く	0	0
87693	87697	殷賑を極める	ぺんぺん草が生える	0	0
87698	87706	衰える	栄える	6	32
87715	87717	創業する	廃業する	0	0
87715	87718	創業する	転業する	0	0
87716	87717	起業する	廃業する	0	0
87716	87718	起業する	転業する	0	0
87758	87759	増産する	減産する	0	0
87773	87774	深耕する	中耕する	0	0
87790	87791	撒播する	条播する	0	0
87797	87798	仮植する	定植する	0	0
87836	87838	輪伐する	乱伐する	0	0
87836	87839	輪伐する	濫伐する	0	0
87936	87941	鋳る	鋳つぶす	0	0
87937	87941	鋳込む	鋳つぶす	0	0
87938	87941	鋳立てる	鋳つぶす	0	0
87939	87941	鋳出す	鋳つぶす	0	0
87940	87941	鋳造する	鋳つぶす	0	0
87979	87981	合本する	分冊する	0	0
87980	87981	合冊する	分冊する	0	0
87995	87996	発電する	送電する	0	0
87995	87997	発電する	変電する	0	0
88003	88006	起工する	竣工する	0	0
88003	88007	起工する	竣功する	0	0
88003	88008	起工する	完工する	0	0
88004	88006	着工する	竣工する	0	0
88004	88007	着工する	竣功する	0	0
88004	88008	着工する	完工する	0	0
88032	88033	貯水する	取水する	0	0
88032	88034	貯水する	送水する	0	0
88032	88036	貯水する	配水する	0	0
88035	88037	排水する	給水する	0	0
88035	88038	排水する	灌漑する	0	0
88041	88042	浚渫する	埋め立てる	0	0
88041	88045	浚渫する	干拓する	0	0
88100	88101	運び出す	運び込む	2	5
88111	88112	陸送する	空輸する	0	0
88111	88113	陸送する	回漕する	0	0
88112	88113	空輸する	回漕する	0	0
88123	88126	託送する	直送する	0	0
88125	88128	急送する	後送する	0	0
88145	88146	出荷する	入荷する	0	0
88145	88147	出荷する	集荷する	0	0
88146	88148	入荷する	運び去る	0	0
88147	88148	集荷する	運び去る	0	0
